age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36.0,,married,secondary,no,20.0,yes,no,unknown,6.0,may,0.0,1.0,,0.0,unknown,TypeA
58.0,JobCat7,married,secondary,no,1667.0,yes,yes,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
57.0,,married,unknown,no,345.0,yes,no,unknown,6.0,,0.0,,-1.0,0.0,unknown,TypeA
30.0,JobCat10,married,,no,10.0,yes,no,unknown,,may,0.0,4.0,-1.0,0.0,unknown,TypeA
56.0,JobCat6,married,tertiary,,,yes,yes,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeB
58.0,JobCat3,divorced,unknown,,29.0,yes,no,,6.0,may,,1.0,-1.0,,unknown,TypeA
60.0,JobCat2,divorced,secondary,no,545.0,yes,no,unknown,6.0,may,,1.0,-1.0,0.0,unknown,TypeB
46.0,JobCat9,divorced,tertiary,no,477.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
25.0,JobCat11,married,secondary,no,4.0,,no,unknown,6.0,may,0.0,1.0,,,unknown,TypeA
32.0,JobCat3,married,,no,283.0,no,yes,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
47.0,,married,primary,,206.0,yes,no,unknown,6.0,may,,1.0,-1.0,,unknown,TypeA
27.0,JobCat8,single,tertiary,no,16.0,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
50.0,JobCat7,married,,no,206.0,yes,no,,6.0,may,0.0,1.0,,,unknown,TypeA
50.0,,,tertiary,no,0.0,no,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
58.0,JobCat2,married,,no,0.0,no,no,unknown,,may,0.0,1.0,-1.0,0.0,unknown,TypeA
46.0,JobCat3,,,no,1927.0,yes,,unknown,6.0,may,0.0,3.0,,0.0,unknown,TypeA
30.0,JobCat7,single,secondary,no,406.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,,unknown,TypeA
51.0,JobCat3,married,primary,no,230.0,yes,no,,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat11,single,secondary,no,-25.0,yes,no,,6.0,,0.0,1.0,-1.0,0.0,unknown,TypeA
48.0,JobCat11,married,secondary,no,182.0,yes,no,unknown,6.0,,0.0,2.0,-1.0,0.0,unknown,TypeA
,JobCat11,divorced,secondary,no,67.0,,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
40.0,JobCat9,married,,no,77.0,no,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
52.0,JobCat3,divorced,primary,no,55.0,yes,,unknown,6.0,may,0.0,,,0.0,unknown,TypeA
31.0,JobCat9,married,secondary,yes,72.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,,unknown,TypeA
37.0,JobCat11,,secondary,no,113.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
40.0,JobCat3,married,secondary,no,0.0,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
36.0,JobCat9,single,,no,,,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
37.0,JobCat3,married,,no,0.0,yes,no,,,may,0.0,,-1.0,0.0,,TypeA
40.0,JobCat3,married,primary,no,46.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
45.0,JobCat3,,secondary,no,39.0,no,no,unknown,,may,0.0,,-1.0,0.0,unknown,TypeA
58.0,JobCat9,divorced,secondary,,,no,,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,JobCat9,married,secondary,,,,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
50.0,JobCat9,married,,no,797.0,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
40.0,JobCat7,married,secondary,no,71.0,no,no,unknown,6.0,may,,,,0.0,unknown,TypeA
46.0,JobCat6,divorced,unknown,no,2.0,yes,no,unknown,6.0,may,0.0,1.0,,0.0,unknown,TypeA
44.0,JobCat3,,secondary,no,274.0,,yes,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
35.0,JobCat9,married,,no,1.0,yes,no,,6.0,may,,1.0,-1.0,0.0,unknown,TypeB
31.0,JobCat3,single,secondary,yes,,no,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
58.0,JobCat3,,secondary,,,no,no,unknown,6.0,may,0.0,1.0,,0.0,unknown,TypeA
43.0,JobCat3,married,,,-509.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
34.0,,single,secondary,no,20.0,yes,,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
50.0,,,primary,,71.0,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
55.0,JobCat3,married,secondary,no,52.0,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
,JobCat8,married,tertiary,no,292.0,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
44.0,,divorced,,no,424.0,yes,no,,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
37.0,JobCat1,single,,no,109.0,yes,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
40.0,JobCat3,married,primary,no,668.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
50.0,,married,tertiary,no,964.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
29.0,JobCat6,single,secondary,no,301.0,yes,,unknown,6.0,,0.0,,-1.0,0.0,unknown,TypeA
35.0,JobCat11,single,secondary,no,140.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
37.0,JobCat6,single,secondary,no,1877.0,yes,no,unknown,6.0,may,,1.0,,,unknown,TypeA
51.0,JobCat3,married,primary,no,1127.0,yes,no,,6.0,may,0.0,1.0,,0.0,unknown,TypeA
41.0,JobCat9,,,no,767.0,yes,,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
28.0,JobCat7,single,secondary,no,,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
43.0,JobCat3,divorced,secondary,no,110.0,yes,yes,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat6,divorced,tertiary,no,-76.0,yes,yes,unknown,6.0,may,0.0,,,0.0,unknown,TypeA
47.0,,married,,no,178.0,yes,no,unknown,6.0,may,,1.0,,0.0,unknown,TypeA
34.0,JobCat3,married,secondary,no,0.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
55.0,JobCat10,married,tertiary,no,5345.0,no,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
28.0,,divorced,secondary,,-209.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
37.0,JobCat3,divorced,,,42.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
50.0,JobCat3,divorced,,no,41.0,yes,no,unknown,6.0,may,0.0,1.0,,,unknown,TypeA
35.0,JobCat9,single,secondary,no,17.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
30.0,,,unknown,no,-170.0,no,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
27.0,JobCat3,married,secondary,no,9.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
45.0,JobCat3,,,no,,yes,no,,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
60.0,JobCat2,married,,yes,15.0,no,no,,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,JobCat11,married,secondary,no,507.0,yes,,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
55.0,JobCat10,divorced,secondary,no,387.0,yes,no,,6.0,may,0.0,,-1.0,0.0,unknown,TypeB
41.0,JobCat3,married,primary,no,,yes,,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
50.0,JobCat6,divorced,secondary,no,1716.0,yes,no,unknown,6.0,may,,1.0,-1.0,0.0,unknown,TypeA
,JobCat4,married,secondary,no,167.0,yes,,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
44.0,,,unknown,no,40.0,no,yes,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
29.0,JobCat9,married,secondary,no,17.0,yes,yes,unknown,6.0,may,0.0,1.0,,0.0,unknown,TypeA
32.0,JobCat3,single,,no,1011.0,yes,no,unknown,6.0,,,1.0,-1.0,0.0,unknown,TypeA
46.0,JobCat6,single,,no,1527.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat6,married,tertiary,no,744.0,no,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
52.0,JobCat11,married,secondary,no,484.0,,no,,6.0,,0.0,1.0,-1.0,0.0,unknown,TypeA
43.0,,married,,,,yes,no,unknown,,may,0.0,2.0,-1.0,0.0,unknown,TypeA
36.0,JobCat6,married,,no,517.0,yes,no,unknown,,may,,,-1.0,0.0,unknown,TypeA
46.0,,married,tertiary,no,459.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
48.0,,,unknown,,549.0,yes,no,unknown,,may,0.0,1.0,-1.0,0.0,unknown,TypeA
44.0,JobCat3,married,primary,no,213.0,no,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
29.0,JobCat1,married,,no,203.0,yes,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
40.0,JobCat6,single,tertiary,no,,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
52.0,JobCat11,married,secondary,no,1236.0,yes,no,unknown,6.0,may,0.0,1.0,,0.0,unknown,TypeA
45.0,JobCat3,divorced,secondary,no,756.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
45.0,JobCat3,married,primary,no,-66.0,yes,no,unknown,6.0,may,,2.0,-1.0,0.0,unknown,TypeA
32.0,JobCat3,married,unknown,,,yes,no,unknown,,,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,JobCat3,married,,no,,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
46.0,JobCat3,married,secondary,no,,yes,no,unknown,6.0,may,,,-1.0,0.0,unknown,TypeA
49.0,JobCat7,divorced,secondary,no,,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat9,,primary,no,,yes,no,unknown,6.0,may,0.0,,,0.0,unknown,TypeA
32.0,JobCat11,,secondary,no,,yes,no,,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
59.0,JobCat3,divorced,unknown,no,124.0,yes,no,unknown,,may,0.0,,-1.0,0.0,unknown,TypeA
34.0,,married,tertiary,,107.0,yes,no,unknown,6.0,may,0.0,1.0,,0.0,unknown,TypeA
,JobCat7,married,secondary,no,,yes,,unknown,6.0,may,0.0,,,0.0,unknown,TypeA
42.0,JobCat7,,secondary,no,372.0,yes,yes,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
28.0,JobCat11,married,,no,46.0,,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
47.0,JobCat8,married,unknown,no,935.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
37.0,JobCat7,divorced,primary,no,471.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,,unknown,TypeA
52.0,JobCat3,married,,no,3165.0,no,no,unknown,6.0,,0.0,1.0,-1.0,0.0,unknown,TypeA
34.0,JobCat11,divorced,secondary,no,131.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
33.0,JobCat4,married,secondary,yes,204.0,yes,no,unknown,6.0,may,0.0,2.0,,0.0,unknown,TypeA
57.0,JobCat3,married,primary,no,5431.0,yes,yes,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat6,married,,no,1759.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,,unknown,TypeA
46.0,JobCat10,married,secondary,no,-125.0,yes,no,,6.0,may,,,,0.0,unknown,TypeA
36.0,,married,unknown,no,573.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
61.0,JobCat2,married,secondary,no,195.0,yes,yes,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
53.0,JobCat4,,secondary,no,288.0,no,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
47.0,JobCat9,married,secondary,no,19.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
53.0,JobCat3,married,,no,,yes,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
46.0,JobCat7,,secondary,no,216.0,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
55.0,JobCat7,divorced,primary,no,2298.0,yes,no,unknown,6.0,may,0.0,2.0,,0.0,unknown,TypeA
33.0,,married,,no,0.0,,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
55.0,JobCat3,married,secondary,no,840.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
28.0,JobCat9,single,secondary,no,,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
35.0,,married,primary,no,-325.0,yes,yes,unknown,,may,0.0,2.0,-1.0,0.0,unknown,TypeA
34.0,JobCat9,,secondary,no,-15.0,,,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
41.0,JobCat11,divorced,primary,no,,yes,no,unknown,6.0,may,0.0,2.0,,0.0,unknown,TypeA
55.0,JobCat7,divorced,,no,141.0,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
28.0,JobCat3,married,secondary,,450.0,,no,unknown,6.0,may,0.0,2.0,-1.0,,unknown,TypeA
29.0,JobCat8,married,,no,0.0,yes,no,unknown,6.0,may,,5.0,-1.0,0.0,unknown,TypeA
,JobCat3,married,secondary,no,384.0,yes,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
,JobCat7,single,unknown,no,,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
37.0,JobCat3,married,,no,285.0,yes,yes,unknown,6.0,,0.0,1.0,-1.0,0.0,,TypeA
49.0,JobCat9,married,unknown,no,15.0,no,no,unknown,6.0,may,,2.0,-1.0,0.0,unknown,TypeA
43.0,JobCat8,married,secondary,no,918.0,yes,no,,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
30.0,JobCat7,married,secondary,no,243.0,yes,yes,unknown,,may,0.0,1.0,-1.0,0.0,unknown,TypeA
27.0,JobCat9,single,tertiary,no,405.0,yes,no,,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
48.0,JobCat6,,tertiary,no,1328.0,,no,unknown,6.0,may,0.0,1.0,-1.0,,unknown,TypeA
53.0,,,,no,3397.0,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
47.0,JobCat9,married,unknown,no,2106.0,yes,no,unknown,,may,0.0,1.0,-1.0,0.0,unknown,TypeA
37.0,,married,tertiary,no,2877.0,yes,no,unknown,,,0.0,,-1.0,0.0,unknown,TypeA
37.0,JobCat3,married,,no,2226.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
40.0,JobCat3,married,primary,no,2880.0,yes,no,,,may,,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,,secondary,no,,yes,yes,unknown,,may,,1.0,-1.0,0.0,unknown,TypeA
40.0,JobCat9,married,secondary,no,,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
28.0,JobCat9,married,,no,484.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeB
29.0,JobCat6,single,tertiary,no,1852.0,yes,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
33.0,JobCat10,married,secondary,no,533.0,,no,unknown,6.0,may,,1.0,-1.0,,unknown,TypeA
32.0,JobCat11,,unknown,no,2434.0,yes,no,unknown,6.0,,0.0,4.0,-1.0,0.0,unknown,TypeA
30.0,JobCat9,married,secondary,no,90.0,yes,yes,unknown,6.0,may,,2.0,-1.0,0.0,unknown,TypeA
30.0,JobCat11,single,tertiary,no,395.0,yes,no,,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
42.0,JobCat3,,,no,15.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,,unknown,TypeA
31.0,JobCat7,,tertiary,no,85.0,,no,unknown,6.0,may,,3.0,-1.0,0.0,unknown,TypeA
52.0,JobCat3,divorced,,yes,-183.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat10,divorced,,no,1144.0,yes,no,unknown,6.0,may,0.0,1.0,,0.0,unknown,TypeA
44.0,JobCat7,divorced,secondary,no,1.0,yes,no,unknown,,may,0.0,4.0,-1.0,0.0,unknown,TypeA
33.0,JobCat11,married,secondary,,69.0,yes,yes,unknown,,may,0.0,2.0,-1.0,,unknown,TypeA
55.0,JobCat6,single,secondary,no,220.0,yes,no,unknown,6.0,may,0.0,,-1.0,,unknown,TypeA
35.0,JobCat3,single,secondary,no,,yes,no,unknown,6.0,,,1.0,-1.0,0.0,unknown,TypeA
42.0,,,,no,0.0,,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
43.0,JobCat10,married,secondary,no,,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
29.0,JobCat5,single,,no,252.0,yes,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
41.0,JobCat9,married,,no,-366.0,yes,yes,unknown,6.0,may,0.0,3.0,-1.0,,unknown,TypeA
36.0,JobCat11,single,secondary,no,221.0,yes,no,,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
44.0,JobCat8,divorced,tertiary,no,4.0,yes,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
26.0,JobCat9,single,,no,,yes,no,,6.0,may,,1.0,-1.0,0.0,unknown,TypeA
40.0,JobCat3,married,primary,,-322.0,yes,yes,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
36.0,JobCat6,,,,1349.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
31.0,JobCat11,single,secondary,no,101.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,,married,,no,848.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
41.0,JobCat3,married,secondary,no,140.0,,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
60.0,JobCat8,married,primary,no,,,no,unknown,6.0,may,,,-1.0,,unknown,TypeA
46.0,JobCat3,married,,,530.0,,no,,6.0,may,0.0,3.0,-1.0,,unknown,TypeA
29.0,JobCat3,single,secondary,no,0.0,,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,,TypeA
49.0,JobCat8,married,secondary,,1.0,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
27.0,JobCat3,married,secondary,no,,yes,no,,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
29.0,JobCat6,single,tertiary,,-173.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
36.0,JobCat6,married,,no,389.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
33.0,,married,,no,-131.0,yes,no,unknown,6.0,may,,2.0,-1.0,,unknown,TypeA
29.0,JobCat6,single,secondary,no,783.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
41.0,JobCat11,married,secondary,,0.0,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,,TypeA
46.0,JobCat7,married,unknown,,80.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,,unknown,TypeA
40.0,JobCat7,divorced,secondary,no,105.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
27.0,JobCat11,married,secondary,no,182.0,yes,yes,unknown,6.0,may,0.0,1.0,,0.0,unknown,TypeA
49.0,JobCat11,married,secondary,no,82.0,yes,no,unknown,6.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
42.0,JobCat6,married,tertiary,no,0.0,yes,no,unknown,,may,0.0,3.0,-1.0,0.0,unknown,TypeA
54.0,JobCat7,,secondary,no,510.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
40.0,JobCat6,single,tertiary,no,242.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
53.0,JobCat11,married,secondary,,244.0,yes,yes,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
49.0,,married,,no,92.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
40.0,JobCat3,married,primary,yes,0.0,,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
27.0,JobCat5,single,secondary,no,948.0,yes,,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
34.0,JobCat3,married,primary,no,23.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
34.0,JobCat9,,secondary,no,368.0,,yes,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeB
44.0,JobCat4,married,tertiary,no,1631.0,yes,no,unknown,6.0,may,0.0,2.0,,0.0,unknown,TypeA
49.0,JobCat3,,secondary,no,,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
57.0,JobCat6,married,tertiary,no,2142.0,yes,no,unknown,6.0,may,,3.0,-1.0,0.0,unknown,TypeA
22.0,JobCat7,single,secondary,,,yes,yes,,6.0,,0.0,2.0,-1.0,0.0,unknown,TypeA
46.0,JobCat3,,unknown,no,401.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat11,married,secondary,no,21.0,no,no,unknown,6.0,may,0.0,3.0,,0.0,unknown,TypeA
43.0,JobCat7,divorced,,,0.0,yes,no,unknown,6.0,may,,2.0,-1.0,0.0,unknown,TypeA
,JobCat3,divorced,primary,no,369.0,no,no,unknown,6.0,may,0.0,2.0,-1.0,,unknown,TypeA
29.0,JobCat11,married,secondary,no,,yes,,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
34.0,JobCat4,,tertiary,no,125.0,yes,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
,JobCat2,,,no,4.0,yes,no,unknown,,may,0.0,3.0,-1.0,0.0,unknown,TypeA
40.0,JobCat11,single,unknown,no,419.0,yes,no,unknown,6.0,may,0.0,,,,unknown,TypeA
41.0,JobCat11,divorced,,no,322.0,yes,no,unknown,6.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
53.0,JobCat2,,secondary,no,303.0,yes,no,unknown,6.0,may,0.0,,,0.0,unknown,TypeA
37.0,JobCat3,married,secondary,no,607.0,yes,no,,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
44.0,JobCat3,,secondary,no,579.0,yes,,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
36.0,JobCat11,married,secondary,no,3047.0,yes,no,unknown,,may,0.0,2.0,-1.0,0.0,unknown,TypeA
54.0,JobCat9,divorced,secondary,no,83.0,yes,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
58.0,JobCat6,married,tertiary,,68.0,yes,no,unknown,6.0,may,0.0,,-1.0,,unknown,TypeA
52.0,JobCat3,married,primary,no,,,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
26.0,JobCat11,single,secondary,no,,yes,no,unknown,6.0,may,0.0,2.0,,0.0,unknown,TypeA
,JobCat7,divorced,secondary,no,55.0,yes,no,unknown,6.0,,0.0,5.0,-1.0,0.0,unknown,TypeA
42.0,JobCat11,married,secondary,no,101.0,yes,no,unknown,6.0,may,,3.0,-1.0,0.0,unknown,TypeA
44.0,JobCat6,,tertiary,no,105.0,yes,no,unknown,6.0,may,0.0,2.0,,0.0,unknown,TypeA
51.0,JobCat3,divorced,,no,325.0,yes,no,unknown,6.0,,0.0,2.0,-1.0,0.0,unknown,TypeA
,JobCat3,married,primary,no,,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
32.0,JobCat6,married,tertiary,no,105.0,yes,,,,may,0.0,3.0,-1.0,0.0,unknown,TypeA
33.0,JobCat7,married,,no,109.0,yes,,unknown,6.0,may,0.0,3.0,,0.0,unknown,TypeA
33.0,,single,secondary,no,376.0,yes,yes,,6.0,may,,,,0.0,,TypeA
55.0,JobCat9,married,secondary,no,0.0,no,no,,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
,JobCat6,single,tertiary,no,550.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,,unknown,TypeA
41.0,JobCat3,married,primary,,512.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
57.0,JobCat3,,unknown,no,,yes,no,unknown,6.0,may,0.0,,-1.0,0.0,unknown,TypeA
43.0,JobCat3,married,primary,no,1211.0,yes,no,unknown,6.0,,0.0,3.0,,0.0,unknown,TypeA
56.0,JobCat8,married,unknown,,7.0,no,no,,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
29.0,,married,tertiary,no,281.0,yes,no,unknown,6.0,may,,,-1.0,0.0,unknown,TypeA
35.0,,single,secondary,,88.0,yes,no,,,may,0.0,2.0,-1.0,0.0,unknown,TypeA
28.0,,single,secondary,no,115.0,yes,no,unknown,6.0,may,0.0,3.0,,,unknown,TypeA
35.0,JobCat11,single,,no,569.0,yes,yes,unknown,6.0,may,0.0,,,0.0,unknown,TypeA
48.0,JobCat11,married,secondary,no,3754.0,yes,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
59.0,JobCat7,,,no,307.0,yes,,unknown,6.0,may,0.0,7.0,-1.0,,unknown,TypeA
31.0,JobCat3,divorced,,,,no,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
44.0,JobCat3,married,primary,no,67.0,yes,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
57.0,JobCat9,married,secondary,no,402.0,yes,no,unknown,6.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
28.0,JobCat8,single,,,800.0,no,no,unknown,6.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
44.0,JobCat11,divorced,,no,161.0,yes,no,unknown,7.0,may,0.0,2.0,-1.0,0.0,,TypeA
46.0,JobCat9,married,secondary,yes,289.0,no,no,unknown,7.0,may,0.0,,,0.0,unknown,TypeA
27.0,,single,,no,110.0,yes,,unknown,7.0,may,0.0,,-1.0,0.0,unknown,TypeA
37.0,JobCat3,married,primary,no,245.0,yes,no,unknown,7.0,may,0.0,,,0.0,unknown,TypeA
42.0,JobCat7,married,,no,0.0,yes,no,unknown,7.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
42.0,JobCat9,single,,no,0.0,yes,no,unknown,7.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
37.0,JobCat11,married,secondary,no,20.0,yes,no,unknown,7.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
